"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AJ1","GF1","MW1","EQD"
"02869099999","1911-10-11T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","360,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0061,1","+9999,9","09698,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-12T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","360,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0056,1","+9999,9","09774,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-12T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","320,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","09826,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-12T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0067,1","+9999,9","09846,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-13T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0083,1","+9999,9","09834,1","0000,9,1,999999,9,9","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-13T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","09816,1",,,,
"02869099999","1911-10-13T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","09822,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-14T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0089,1","+9999,9","09883,1","0000,9,1,999999,9,9","02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-14T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","09915,1",,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-14T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0072,1","+9999,9","09948,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-15T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","09959,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-15T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","09960,1",,"06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-15T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","09982,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-16T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0072,1","+9999,9","09967,1","0000,9,1,999999,9,9","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-16T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","09922,1",,,,
"02869099999","1911-10-16T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","09856,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-17T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0033,1","+9999,9","09826,1","0000,9,1,999999,9,9","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-17T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0078,1","+9999,9","09828,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-17T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0056,1","+9999,9","09835,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",
"02869099999","1911-10-18T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0022,1","+9999,9","09818,1","0000,9,1,999999,9,9","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-18T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0072,1","+9999,9","09787,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-18T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0039,1","+9999,9","09814,1",,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-19T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","09852,1","0000,9,1,999999,9,9","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-19T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","09863,1",,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-19T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","09835,1",,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-20T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","09702,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-20T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0022,1","+9999,9","09644,1",,,,
"02869099999","1911-10-20T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","09619,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-21T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","320,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0056,1","+9999,9","09704,1","0000,9,1,999999,9,9","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-21T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","09763,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-21T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0072,1","+9999,9","09784,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-22T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0111,1","+9999,9","09784,1","0000,9,1,999999,9,9","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-22T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","09760,1",,,,
"02869099999","1911-10-22T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","09731,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-23T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","090,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","09612,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02869099999","1911-10-23T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","090,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","09550,1",,,"72,1",
"02869099999","1911-10-23T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","090,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","09515,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02869099999","1911-10-24T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","360,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0078,1","+9999,9","09534,1","0000,9,1,999999,9,9","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-24T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","360,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0078,1","+9999,9","09579,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-24T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0100,1","+9999,9","09507,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-25T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0156,1","+9999,9","09699,1","0000,9,1,999999,9,9","02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-25T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","09703,1",,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-25T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0083,1","+9999,9","09678,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-26T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0098,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","09516,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9","62,1",
"02869099999","1911-10-26T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0098,1","99999,9,9,N","000000,1,N,9","+0033,1","+9999,9","10492,2",,,,
"02869099999","1911-10-26T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0098,1","99999,9,9,N","000000,1,N,9","+0033,1","+9999,9","10451,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-27T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0098,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","10498,1","0000,9,1,999999,9,9","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-27T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0098,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","09530,2",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-27T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0118,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","09531,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-28T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","09559,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-28T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0006,1","+9999,9","09634,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-28T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","09694,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-29T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0094,1","+9999,9","09780,1","0000,9,1,999999,9,9","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-29T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","09820,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-29T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0089,1","+9999,9","09840,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-30T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0128,1","+9999,9","09843,1","0000,9,1,999999,9,9","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-30T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","09838,1",,,,
"02869099999","1911-10-30T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","09822,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-31T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0039,1","+9999,9","09791,1","0000,9,1,999999,9,9","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-10-31T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","140,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","09682,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02869099999","1911-10-31T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","140,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0006,1","+9999,9","09583,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02869099999","1911-11-01T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","09564,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02869099999","1911-11-01T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","09592,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-11-01T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","09600,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-11-02T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","09612,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-11-02T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","09654,1",,,,
"02869099999","1911-11-02T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","09700,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02869099999","1911-11-03T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","09743,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-11-03T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","090,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","09724,1",,,,
"02869099999","1911-11-03T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","09702,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-11-04T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","09692,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-11-04T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","090,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0006,1","+9999,9","09688,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-11-04T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","140,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","09634,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02869099999","1911-11-05T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","140,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","09560,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02869099999","1911-11-05T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","140,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","09539,1",,,"62,1",
"02869099999","1911-11-05T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","140,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","09502,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-11-06T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","090,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","10370,2",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02869099999","1911-11-06T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","090,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","10363,1",,,"72,1",
"02869099999","1911-11-06T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","070,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","10375,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02869099999","1911-11-07T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","360,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","10394,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02869099999","1911-11-07T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","360,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","10446,1",,,"72,1",
"02869099999","1911-11-07T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","09500,2",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-11-08T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","09587,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02869099999","1911-11-08T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","09684,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-11-08T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0056,1","+9999,9","09744,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-11-09T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","090,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0089,1","+9999,9","09815,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-11-09T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","090,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","09822,1",,,,
"02869099999","1911-11-09T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","090,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0039,1","+9999,9","09820,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-11-10T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","090,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","09790,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-11-10T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","09798,1",,,,
"02869099999","1911-11-10T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","09791,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-11-11T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","09800,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-11-11T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","09834,1",,,,
"02869099999","1911-11-11T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","09867,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-11-12T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0183,1","+9999,9","09891,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-11-12T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0094,1","+9999,9","09887,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-11-12T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0150,1","+9999,9","09900,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",
"02869099999","1911-11-13T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0183,1","+9999,9","09915,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-11-13T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0094,1","+9999,9","09947,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-11-13T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0156,1","+9999,9","09966,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",
"02869099999","1911-11-14T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0039,1","+9999,9","09924,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-11-14T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","09876,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-11-14T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","09802,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02869099999","1911-11-15T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","200,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","09691,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
